     ntstore_SSE_16B; 15.276
     ntstore_SSE_32B; 15.677
     ntstore_SSE_64B; 15.670
    ntstore_SSE_128B; 15.707
     ntstore_AVX_32B; 15.418
     ntstore_AVX_64B; 15.422
    ntstore_AVX_128B; 15.489
    ntstore_AVX_256B; 15.612
