       store_SSE_16B; 18.295
       store_SSE_32B; 18.296
       store_SSE_64B; 18.297
      store_SSE_128B; 18.296
       store_AVX_32B; 19.724
       store_AVX_64B; 19.753
      store_AVX_128B; 19.754
      store_AVX_256B; 19.753
