     dotprod_SSE_16B; 11.233
     dotprod_SSE_32B; 13.193
     dotprod_SSE_64B; 13.109
     dotprod_AVX_32B; 14.688
     dotprod_AVX_64B; 14.280
    dotprod_AVX_128B; 14.348
    dotprod_AVX_256B; 14.277
