     dotprod_SSE_16B; 13.329
     dotprod_SSE_32B; 21.194
     dotprod_SSE_64B; 20.541
     dotprod_AVX_32B; 25.712
     dotprod_AVX_64B; 28.698
    dotprod_AVX_128B; 28.626
    dotprod_AVX_256B; 28.794
