     dotprod_SSE_16B; 13.289
     dotprod_SSE_32B; 24.865
     dotprod_SSE_64B; 24.826
     dotprod_AVX_32B; 26.724
     dotprod_AVX_64B; 47.599
    dotprod_AVX_128B; 47.725
    dotprod_AVX_256B; 49.670
